
1445969723.7055	skeleton 12236 has been spawned at point: 67 268
1445969723.706	skeleton 12237 has been spawned at point: 68 262
1445969723.7064	skeleton 12238 has been spawned at point: 77 270
1445969723.7068	skeleton 12239 has been spawned at point: 78 251
1445969723.7072	skeleton 122310 has been spawned at point: 66 263
1445969723.7077	skeleton 122311 has been spawned at point: 77 269
1445969723.7081	skeleton 122312 has been spawned at point: 63 270
1445969723.7085	skeleton 122313 has been spawned at point: 73 230
1445969723.709	skeleton 122314 has been spawned at point: 71 265
1445969864.5459	rat 1027 has been spawned at point: 18 211
1445969864.5464	rat 1028 has been spawned at point: 11 210
1445969864.5468	bat 1186 has been spawned at point: 39 210
1445969864.5473	bat 1286 has been spawned at point: 31 223
1445969864.5478	bat 1386 has been spawned at point: 14 227
1445969864.5482	bat 1387 has been spawned at point: 10 227
1445969864.5486	goblin 15415 has been spawned at point: 54 270
1445969864.549	goblin 15416 has been spawned at point: 52 272
1445969864.5494	goblin 15417 has been spawned at point: 49 273
1445969864.5499	goblin 15418 has been spawned at point: 48 274
1445969864.5503	goblin 15419 has been spawned at point: 47 273
1445969864.5507	goblin 16415 has been spawned at point: 50 260
1445969864.5511	goblin 16416 has been spawned at point: 52 259
1445969864.5516	goblin 16417 has been spawned at point: 51 258
1445969864.552	goblin 16418 has been spawned at point: 49 263
1445969864.5525	rat 1727 has been spawned at point: 7 245
1445969864.5528	rat 1827 has been spawned at point: 75 227
1445969864.5532	rat 1828 has been spawned at point: 72 226
1445969864.5537	rat 1829 has been spawned at point: 66 221
1445969864.5541	crab 1977 has been spawned at point: 15 295
1445969864.5545	crab 1978 has been spawned at point: 19 296
1445969864.555	crab 1979 has been spawned at point: 8 291
1445969864.5555	crab 11077 has been spawned at point: 56 273
1445969864.5559	crab 11078 has been spawned at point: 48 270
1445969864.5563	crab 11079 has been spawned at point: 45 272
1445969864.5568	crab 110710 has been spawned at point: 39 274
1445969864.5572	crab 11177 has been spawned at point: 51 278
1445969864.5577	crab 11178 has been spawned at point: 36 279
1445969864.5581	crab 11777 has been spawned at point: 52 296
1445969864.5585	crab 11778 has been spawned at point: 42 297
1445969864.559	crab 11779 has been spawned at point: 40 294
1445969864.5594	crab 117710 has been spawned at point: 40 295
1445969864.5599	crab 117711 has been spawned at point: 37 290
1445969864.5603	skeleton 118315 has been spawned at point: 68 292
1445969864.5607	skeleton 118316 has been spawned at point: 64 298
1445969864.5611	skeleton 118317 has been spawned at point: 61 298
1445969864.5616	skeleton 118318 has been spawned at point: 64 291
1445969864.562	skeleton 118319 has been spawned at point: 69 292
1445969864.5624	skeleton 118320 has been spawned at point: 64 290
1445969864.5628	skeleton 118321 has been spawned at point: 69 298
1445969864.5632	bat 11986 has been spawned at point: 32 233
1445969864.5637	bat 12086 has been spawned at point: 49 244
1445969864.5642	bat 12087 has been spawned at point: 53 248
1445969864.5647	skeleton 122315 has been spawned at point: 61 266
1445969864.5651	skeleton 122316 has been spawned at point: 79 263
1445969864.5655	skeleton 122317 has been spawned at point: 61 244
1445969864.5659	skeleton 122318 has been spawned at point: 73 268
1445969864.5664	skeleton 122319 has been spawned at point: 75 258
1445969889.5808	rat 1020 has died of old age at point:22 212
1445969889.5813	rat 1021 has died of old age at point:47 268
1445969889.5818	rat 1022 has died of old age at point:17 212
1445969889.5823	rat 1023 has died of old age at point:47 270
1445969889.5827	rat 1024 has died of old age at point:20 295
1445969889.5839	rat 1025 has died of old age at point:48 284
1445969889.5848	rat 1026 has died of old age at point:43 212
1445969889.5857	bat 1180 has died of old age at point:49 228
1445969889.5866	bat 1181 has died of old age at point:47 206
1445969889.5876	bat 1182 has died of old age at point:81 129
1445969889.5884	bat 1183 has died of old age at point:42 278
1445969889.5892	bat 1184 has died of old age at point:6 226
1445969889.5901	bat 1185 has died of old age at point:15 155
1445969889.5905	bat 1280 has died of old age at point:53 273
1445969889.5913	bat 1281 has died of old age at point:72 221
1445969889.5922	bat 1282 has died of old age at point:44 281
1445969889.5931	bat 1283 has died of old age at point:13 139
1445969889.594	bat 1284 has died of old age at point:37 130
1445969889.5948	bat 1285 has died of old age at point:50 260
1445969889.5957	bat 1380 has died of old age at point:55 271
1445969889.5966	bat 1381 has died of old age at point:18 291
1445969889.5971	bat 1382 has died of old age at point:26 156
1445969889.5979	bat 1383 has died of old age at point:49 266
1445969889.5987	bat 1384 has died of old age at point:11 248
1445969889.5991	bat 1385 has died of old age at point:35 138
1445969889.6	goblin 1540 has died of old age at point:39 271
1445969889.6009	goblin 1541 has died of old age at point:70 224
1445969889.6017	goblin 1542 has died of old age at point:39 127
1445969889.6026	goblin 1543 has died of old age at point:39 224
1445969889.6034	goblin 1544 has died of old age at point:47 220
1445969889.6042	goblin 1545 has died of old age at point:14 243
1445969889.605	goblin 1546 has died of old age at point:52 220
1445969889.6059	goblin 1547 has died of old age at point:51 275
1445969889.6068	goblin 1548 has died of old age at point:73 128
1445969889.6077	goblin 1549 has died of old age at point:51 271
1445969889.6086	goblin 15410 has died of old age at point:19 155
1445969889.6094	goblin 15411 has died of old age at point:54 143
1445969889.6103	goblin 15412 has died of old age at point:48 212
1445969889.6112	goblin 15413 has died of old age at point:77 129
1445969889.6117	goblin 15414 has died of old age at point:50 266
1445969889.6125	goblin 1640 has died of old age at point:7 251
1445969889.6132	goblin 1641 has died of old age at point:8 250
1445969889.614	goblin 1642 has died of old age at point:73 228
1445969889.6145	goblin 1643 has died of old age at point:9 251
1445969889.6152	goblin 1644 has died of old age at point:7 248
1445969889.6157	goblin 1645 has died of old age at point:48 137
1445969889.6162	goblin 1646 has died of old age at point:51 276
1445969889.6167	goblin 1647 has died of old age at point:42 286
1445969889.6175	goblin 1648 has died of old age at point:55 274
1445969889.618	goblin 1649 has died of old age at point:43 126
1445969889.6189	goblin 16410 has died of old age at point:81 126
1445969889.6193	goblin 16411 has died of old age at point:53 258
1445969889.6202	goblin 16412 has died of old age at point:31 227
1445969889.621	goblin 16413 has died of old age at point:31 139
1445969889.6218	goblin 16414 has died of old age at point:50 258
1445969889.6227	rat 1720 has died of old age at point:32 225
1445969889.6235	rat 1721 has died of old age at point:48 271
1445969889.624	rat 1722 has died of old age at point:18 142
1445969889.6244	rat 1723 has died of old age at point:79 128
1445969889.6249	rat 1724 has died of old age at point:40 135
1445969889.6257	rat 1725 has died of old age at point:49 272
1445969889.6266	rat 1726 has died of old age at point:46 216
1445969889.6274	rat 1820 has died of old age at point:49 258
1445969889.6283	rat 1821 has died of old age at point:78 127
1445969889.6288	rat 1822 has died of old age at point:45 222
1445969889.6296	rat 1823 has died of old age at point:15 244
1445969889.63	rat 1824 has died of old age at point:24 153
1445969889.6308	rat 1825 has died of old age at point:33 273
1445969889.6313	rat 1826 has died of old age at point:7 290
1445969889.6322	crab 1970 has died of old age at point:15 153
1445969889.633	crab 1971 has died of old age at point:43 136
1445969889.6339	crab 1972 has died of old age at point:18 140
1445969889.6344	crab 1973 has died of old age at point:39 139
1445969889.6352	crab 1974 has died of old age at point:74 130
1445969889.6362	crab 1975 has died of old age at point:80 128
1445969889.6367	crab 1976 has died of old age at point:22 210
1445969889.6375	crab 11070 has died of old age at point:52 259
1445969889.6383	crab 11071 has died of old age at point:17 157
1445969889.6391	crab 11072 has died of old age at point:13 141
1445969889.64	crab 11073 has died of old age at point:34 220
1445969889.6408	crab 11074 has died of old age at point:36 266
1445969889.6416	crab 11075 has died of old age at point:72 228
1445969889.6424	crab 11076 has died of old age at point:49 263
1445969889.6433	crab 11170 has died of old age at point:79 127
1445969889.6442	crab 11171 has died of old age at point:18 292
1445969889.6447	crab 11172 has died of old age at point:51 142
1445969889.6455	crab 11173 has died of old age at point:15 223
1445969889.6459	crab 11174 has died of old age at point:21 210
1445969889.6467	crab 11175 has died of old age at point:48 275
1445969889.6472	crab 11176 has died of old age at point:20 290
1445969889.648	crab 11770 has died of old age at point:70 224
1445969889.6489	crab 11771 has died of old age at point:21 293
1445969889.6497	crab 11772 has died of old age at point:35 269
1445969889.6505	crab 11773 has died of old age at point:14 245
1445969889.6513	crab 11774 has died of old age at point:45 213
1445969889.6522	crab 11775 has died of old age at point:41 283
1445969889.6529	crab 11776 has died of old age at point:9 229
1445969889.6536	skeleton 11830 has died of old age at point:22 227
1445969889.6541	skeleton 11831 has died of old age at point:18 297
1445969889.6549	skeleton 11832 has died of old age at point:22 211
1445969889.6554	skeleton 11833 has died of old age at point:48 267
1445969889.6562	skeleton 11834 has died of old age at point:71 227
1445969889.6567	skeleton 11835 has died of old age at point:55 273
1445969889.6571	skeleton 11836 has died of old age at point:11 244
1445969889.658	skeleton 11837 has died of old age at point:80 127
1445969889.6587	skeleton 11838 has died of old age at point:6 224
1445969889.6595	skeleton 11839 has died of old age at point:73 295
1445969889.66	skeleton 118310 has died of old age at point:56 272
1445969889.6608	skeleton 118311 has died of old age at point:11 211
1445969889.6616	skeleton 118312 has died of old age at point:42 124
1445969889.6624	skeleton 118313 has died of old age at point:48 270
1445969889.6632	skeleton 118314 has died of old age at point:52 258
1445969889.664	bat 11980 has died of old age at point:10 245
1445969889.6644	bat 11981 has died of old age at point:24 293
1445969889.6649	bat 11982 has died of old age at point:6 243
1445969889.6657	bat 11983 has died of old age at point:38 282
1445969889.6665	bat 11984 has died of old age at point:44 191
1445969889.6674	bat 11985 has died of old age at point:55 142
1445969889.6678	bat 12080 has died of old age at point:40 268
1445969889.6683	bat 12081 has died of old age at point:15 249
1445969889.669	bat 12082 has died of old age at point:6 249
1445969889.6697	bat 12083 has died of old age at point:15 251
1445969889.6706	bat 12084 has died of old age at point:26 156
1445969889.671	bat 12085 has died of old age at point:15 155
1445969889.6718	skeleton 12230 has died of old age at point:6 246
1445969889.6726	skeleton 12231 has died of old age at point:42 131
1445969889.6734	skeleton 12232 has died of old age at point:56 262
1445969889.6741	skeleton 12233 has died of old age at point:9 225
1445969889.675	skeleton 12234 has died of old age at point:45 210
1445969889.6759	skeleton 12235 has died of old age at point:19 143
1445969889.6764	skeleton 12236 has died of old age at point:13 212
1445969889.6768	skeleton 12237 has died of old age at point:8 229
1445969889.6775	skeleton 12238 has died of old age at point:15 223
1445969889.6783	skeleton 12239 has died of old age at point:51 260
1445969889.6792	skeleton 122310 has died of old age at point:16 140
1445969889.6796	skeleton 122311 has died of old age at point:14 248
1445969889.6801	skeleton 122312 has died of old age at point:19 143
1445969889.6808	skeleton 122313 has died of old age at point:8 225
1445969889.6816	skeleton 122314 has died of old age at point:42 141
1445969890.5013	bat 1181 has been spawned at point: 44 216
1445969890.5019	bat 1382 has been spawned at point: 17 228
1445969890.5022	goblin 1545 has been spawned at point: 52 272
1445969890.5027	goblin 1546 has been spawned at point: 53 273
1445969890.5031	goblin 1644 has been spawned at point: 49 263
1445969890.5036	rat 1823 has been spawned at point: 70 225
1445969890.504	crab 1973 has been spawned at point: 22 295
1445969890.5045	crab 1974 has been spawned at point: 17 293
1445969890.5049	crab 11074 has been spawned at point: 52 271
1445969890.5054	crab 11172 has been spawned at point: 44 283
1445969890.5058	skeleton 11837 has been spawned at point: 73 293
1445969890.5062	skeleton 11838 has been spawned at point: 75 290
1445969890.5066	skeleton 11839 has been spawned at point: 70 294
1445969890.5071	skeleton 118310 has been spawned at point: 74 296
1445969890.5075	skeleton 12235 has been spawned at point: 66 247
1445969912.7014	rat 1027 has died of old age at point:19 296
1445969912.7019	rat 1028 has died of old age at point:11 210
1445969912.7027	bat 1186 has died of old age at point:12 244
1445969912.7037	bat 1286 has died of old age at point:46 211
1445969912.7046	bat 1386 has died of old age at point:16 153
1445969912.7053	bat 1387 has died of old age at point:10 227
1445969912.7062	goblin 15415 has died of old age at point:30 136
1445969912.7067	goblin 15416 has died of old age at point:66 226
1445969912.7077	goblin 15417 has died of old age at point:74 129
1445969912.7085	goblin 15418 has died of old age at point:19 143
1445969912.7094	goblin 15419 has died of old age at point:51 284
1445969912.7103	goblin 16415 has died of old age at point:79 130
1445969912.7112	goblin 16416 has died of old age at point:70 226
1445969912.712	goblin 16417 has died of old age at point:34 127
1445969912.7129	goblin 16418 has died of old age at point:76 124
1445969912.7134	rat 1727 has died of old age at point:34 122
1445969912.7142	rat 1827 has died of old age at point:6 294
1445969912.7151	rat 1828 has died of old age at point:72 225
1445969912.7159	rat 1829 has died of old age at point:16 156
1445969912.7168	crab 1977 has died of old age at point:52 220
1445969912.7176	crab 1978 has died of old age at point:43 284
1445969912.7185	crab 1979 has died of old age at point:39 226
1445969912.7193	crab 11077 has died of old age at point:36 127
1445969912.7198	crab 11078 has died of old age at point:48 270
1445969912.7207	crab 11079 has died of old age at point:45 272
1445969912.7216	crab 110710 has died of old age at point:79 129
1445969912.7225	crab 11177 has died of old age at point:55 260
1445969912.7233	crab 11178 has died of old age at point:36 141
1445969912.7242	crab 11777 has died of old age at point:75 127
1445969912.7251	crab 11778 has died of old age at point:55 261
1445969912.7259	crab 11779 has died of old age at point:19 142
1445969912.7264	crab 117710 has died of old age at point:52 141
1445969912.7272	crab 117711 has died of old age at point:20 154
1445969912.7278	skeleton 118315 has died of old age at point:17 294
1445969912.7282	skeleton 118316 has died of old age at point:43 126
1445969912.7294	skeleton 118317 has died of old age at point:20 296
1445969912.7303	skeleton 118318 has died of old age at point:50 267
1445969912.7308	skeleton 118319 has died of old age at point:36 228
1445969912.7316	skeleton 118320 has died of old age at point:42 269
1445969912.7325	skeleton 118321 has died of old age at point:69 298
1445969912.7329	bat 11986 has died of old age at point:18 143
1445969912.7339	bat 12086 has died of old age at point:46 209
1445969912.7344	bat 12087 has died of old age at point:38 223
1445969912.7353	skeleton 122315 has died of old age at point:15 294
1445969912.7361	skeleton 122316 has died of old age at point:40 286
1445969912.7366	skeleton 122317 has died of old age at point:48 273
1445969912.7375	skeleton 122318 has died of old age at point:43 124
1445969912.7383	skeleton 122319 has died of old age at point:35 285
1445969913.4862	goblin 1542 has been spawned at point: 55 273
1445969913.4867	skeleton 12231 has been spawned at point: 60 249
1445969925.6835	bat 1181 has died of old age at point:8 243
1445969925.6845	bat 1382 has died of old age at point:19 211
1445969925.685	goblin 1545 has died of old age at point:14 155
1445969925.6859	goblin 1546 has died of old age at point:37 228
1445969925.6867	goblin 1644 has died of old age at point:49 140
1445969925.6872	rat 1823 has died of old age at point:37 227
1445969925.6881	crab 1973 has died of old age at point:49 261
1445969925.6891	crab 1974 has died of old age at point:33 227
1445969925.6899	crab 11074 has died of old age at point:52 271
1445969925.6904	crab 11172 has died of old age at point:43 269
1445969925.6909	skeleton 11837 has died of old age at point:39 207
1445969925.692	skeleton 11838 has died of old age at point:40 208
1445969925.6928	skeleton 11839 has died of old age at point:52 271
1445969925.6937	skeleton 118310 has died of old age at point:74 296
1445969925.6945	skeleton 12235 has died of old age at point:52 259
1445969939.6806	goblin 1542 has died of old age at point:12 228
1445969939.6817	skeleton 12231 has died of old age at point:48 210
1445970076.7353	rat 72184 has been killed by Geder 933 at point: 157 283
1445970078.5388	rat 72182 has been killed by Geder 933 at point: 157 281
1445970086.9138	rat 72181 has been killed by Geder 933 at point: 153 281
1445970089.6876	rat 72183 has been killed by Geder 933 at point: 153 283
1445970122.6214	bat 78158 has been killed by Miryred 1975 at point: 16 173
1445970134.7606	goblin 74148 has been killed by Miryred 1975 at point: 17 158
1445970162.4091	bat 78165 has been killed by Tearhead 1582 at point: 56 180
1445970169.19	bat 78160 has been killed by Tearhead 1582 at point: 45 176
1445970172.8733	bat 78156 has been killed by Miryred 2204 at point: 60 172
1445970176.8245	bat 78162 has been killed by Tearhead 1582 at point: 37 179
1445970180.1662	bat 78163 has been killed by Miryred 2204 at point: 75 179
1445970183.435	bat 78157 has been killed by Miryred 2204 at point: 78 172
1445970192.32	bat 78140 has been killed by Miryred 2204 at point: 71 160
1445970195.8734	bat 78154 has been killed by Miryred 2204 at point: 64 167
1445970197.5913	bat 78159 has been killed by Tearhead 1582 at point: 32 173
1445970201.2713	bat 78131 has been killed by Miryred 2204 at point: 65 149
1445970205.4393	bat 78136 has been killed by Miryred 2204 at point: 74 155
1445970208.4567	goblin 74149 has been killed by Tearhead 1582 at point: 46 162
1445970217.7625	ogre 75132 has been killed by Miryred 2204 at point: 73 154
1445970223.1093	ogre 75130 has been killed by Miryred 2204 at point: 74 148
1445970223.8478	goblin 74175 has been killed by Tim 1910 at point: 14 263
1445970227.875	ogre 75133 has been killed by Miryred 2204 at point: 76 149
1445970232.4588	bat 78128 has been killed by Miryred 2204 at point: 57 147
1445970237.6217	goblin 74177 has been killed by Rusty 1934 at point: 16 265
1445970239.408	goblin 74176 has been killed by Tim 1910 at point: 7 258
1445970257.3221	bat 78164 has been killed by jnquintyne 2452 at point: 4 184
1445970264.0546	crab 77146 has been killed by Rusty 1934 at point: 127 163
1445970286.4137	goblin 74152 has been killed by Miryred 3012 at point: 23 188
1445970293.7705	bat 78161 has been killed by Miryred 3012 at point: 9 178
1445970297.4748	bat 78155 has been killed by Miryred 3012 at point: 7 168
1445970302.1087	goblin 74144 has been killed by Miryred 3012 at point: 13 163
1445970304.2826	goblin 74142 has been killed by Miryred 3012 at point: 12 162
1445970306.2921	goblin 74147 has been killed by Miryred 3012 at point: 15 164
1445970307.1227	bat 78145 has been killed by Tearhead 1582 at point: 34 163
1445970309.3808	goblin 74141 has been killed by Miryred 3012 at point: 17 158
1445970312.8216	bat 78139 has been killed by Tearhead 1582 at point: 28 159
1445970313.4663	bat 78138 has been killed by Miryred 3012 at point: 5 159
1445970316.8052	bat 78137 has been killed by Tearhead 1582 at point: 19 156
1445970319.2285	bat 78134 has been killed by Miryred 3012 at point: 11 154
1445970322.1521	bat 78127 has been killed by Miryred 3012 at point: 10 148
1445970325.5538	goblin 74180 has been killed by Rusty 1934 at point: 69 268
1445970327.5488	bat 78129 has been killed by Miryred 3012 at point: 29 148
1445970327.5634	bat 78126 has been killed by jnquintyne 2452 at point: 26 146
1445970330.9532	bat 78124 has been killed by Miryred 3012 at point: 39 145
1445970335.8089	skeleton 73125 has been killed by jnquintyne 2452 at point: 18 146
1445970345.7506	goblin 74113 has been killed by Miryred 3012 at point: 52 123
1445970347.9257	goblin 74114 has been killed by Miryred 3012 at point: 54 125
1445970349.4349	bat 78135 has been killed by jnquintyne 2452 at point: 53 153
1445970353.7402	snake 71197 has been killed by Miryred 3012 at point: 48 114
1445970354.98	bat 78123 has been killed by jnquintyne 2452 at point: 53 144
1445970358.9204	snake 71193 has been killed by Miryred 3012 at point: 38 112
1445970371.4575	snake 71151 has been killed by Miryred 3012 at point: 42 76
1445970379.9862	skeleton 73104 has been killed by Tearhead 1582 at point: 30 117
1445970383.1364	snake 71150 has been killed by Miryred 3012 at point: 36 75
1445970399.3575	goblin 74179 has been killed by Tim 1910 at point: 76 268
1445970412.5855	rat 72106 has been killed by Tearhead 1582 at point: 156 117
1445970414.6359	rat 7296 has been killed by Tearhead 1582 at point: 153 113
1445970431.5849	bat 78153 has been killed by Rusty 1934 at point: 44 180
1445970435.0979	snake 71183 has been killed by jnquintyne 2452 at point: 35 133
1445970446.9682	goblin 74143 has been killed by Rusty 1934 at point: 40 162
1445970456.3681	deathknight 71437 has been killed by Miryred 3012 at point: 157 55
1445970456.6536	rat 72185 has been killed by Tim 1910 at point: 154 308
1445970458.3849	rat 72186 has been killed by Tim 1910 at point: 157 308
1445970468.2347	ogre 7581 has been killed by Tearhead 1582 at point: 26 138
1445970470.5103	ogre 7584 has been killed by jnquintyne 2452 at point: 42 80
1445970503.4907	skeleton2 71263 has been killed by jnquintyne 2452 at point: 42 81
1445970508.6458	deathknight 71436 has been killed by Miryred 3012 at point: 154 56
1445970520.2746	spectre 7674 has been killed by Tearhead 1582 at point: 43 132
1445970539.9671	ogre 7582 has been killed by Tearhead 1582 at point: 42 82
1445970543.9338	skeleton 73168 has been killed by jnquintyne 2452 at point: 160 224
1445970546.1835	goblin 74121 has been killed by Rusty 1934 at point: 73 140
1445970549.7452	skeleton 73169 has been killed by jnquintyne 2452 at point: 153 223
1445970554.0168	goblin 74118 has been killed by Tim 1910 at point: 75 137
1445970555.2755	skeleton 73172 has been killed by jnquintyne 2452 at point: 150 223
1445970558.1662	goblin 74122 has been killed by Rusty 1934 at point: 77 140
1445970563.3324	goblin 74120 has been killed by Tim 1910 at point: 80 139
1445970565.9006	snake 71170 has been killed by Tearhead 1582 at point: 35 81
1445970567.1326	goblin 74119 has been killed by Tim 1910 at point: 78 138
1445970574.0834	skeleton2 71247 has been killed by Tearhead 1582 at point: 50 69
1445970576.1296	skeleton 73174 has been killed by jnquintyne 2452 at point: 150 221
1445970580.5766	skeleton 73170 has been killed by jnquintyne 2452 at point: 149 222
1445970584.666	goblin 74103 has been killed by Rusty 1934 at point: 127 116
1445970587.9996	skeleton2 71240 has been killed by Tearhead 1582 at point: 44 75
1445970589.4154	goblin 74100 has been killed by Rusty 1934 at point: 125 115
1445970590.8206	skeleton 73166 has been killed by jnquintyne 2452 at point: 132 221
1445970591.3159	goblin 74101 has been killed by Rusty 1934 at point: 128 114
1445970605.5002	skeleton2 71245 has been killed by Tearhead 1582 at point: 36 68
1445970617.0084	skeleton 73167 has been killed by jnquintyne 2452 at point: 128 222
1445970626.5831	skeleton 73171 has been killed by jnquintyne 2452 at point: 127 232
1445970626.8644	snake 71194 has been killed by Rusty 1934 at point: 70 136
1445970633.3825	skeleton 73173 has been killed by jnquintyne 2452 at point: 129 236
1445970634.0159	ogre 7538 has been killed by Tearhead 1582 at point: 40 64
1445970653.6317	snake 711105 has been killed by Rusty 1934 at point: 68 140
1445970656.9806	ogre 7575 has been killed by Tearhead 1582 at point: 45 76
1445970659.715	skeleton2 71260 has been killed by Tearhead 1582 at point: 34 85
1445970659.934	eye 71016 has been killed by Miryred 3012 at point: 71 22
1445970662.248	ogre 7539 has been killed by Tearhead 1582 at point: 46 75
1445970669.6665	boss 71335 has been killed by Miryred 3012 at point: 153 63
1445970676.648	skeleton2 71244 has been killed by Tearhead 1582 at point: 23 67
1445970680.25	skeleton2 71242 has been killed by jnquintyne 2452 at point: 19 64
1445970680.481	snake 71191 has been killed by Rusty 1934 at point: 67 141
1445970699.0407	eye 71030 has been killed by jnquintyne 2452 at point: 18 51
1445970703.4152	ogre 7554 has been killed by Tearhead 1582 at point: 18 50
1445970705.4979	snake 71195 has been killed by Rusty 1934 at point: 68 144
1445970714.4483	eye 71026 has been killed by Tearhead 1582 at point: 34 40
1445970718.6137	eye 71031 has been killed by Tearhead 1582 at point: 42 44
1445970742.0977	spectre 7614 has been killed by Tearhead 1582 at point: 22 48
1445970747.2629	ogre 7588 has been killed by Rusty 1934 at point: 68 143
1445970754.3794	ogre 7590 has been killed by Rusty 1934 at point: 68 140
1445970760.2304	eye 7106 has been killed by Tearhead 1582 at point: 43 16
1445970778.3747	spectre 761 has been killed by jnquintyne 2452 at point: 21 41
1445970781.9453	eye 71013 has been killed by Tearhead 1582 at point: 20 46
1445970805.6123	spectre 762 has been killed by Tearhead 1582 at point: 11 10
1445970831.1098	eye 71018 has been killed by jnquintyne 2452 at point: 18 48
1445970835.1945	spectre 7615 has been killed by Tearhead 1582 at point: 19 47
1445970844.7846	eye 71033 has been killed by jnquintyne 2452 at point: 4 46
1445970856.4434	eye 71022 has been killed by Tearhead 1582 at point: 13 33
1445970861.6747	spectre 7619 has been killed by jnquintyne 2452 at point: 16 29
1445970890.978	spectre 763 has been killed by Tearhead 1582 at point: 49 10
1445970924.3978	skeleton 73117 has been killed by sirChris 7196 at point: 14 130
1445970932.6809	skeleton 73115 has been killed by sirChris 7196 at point: 10 126
1445970937.2254	spectre 768 has been killed by Tearhead 1582 at point: 27 50
1445970955.8127	skeleton 73116 has been killed by sirChris 7196 at point: 18 126
1445971038.5921	deathknight 7149 has been killed by Tearhead 1582 at point: 21 50
1445971105.5901	skeleton 73110 has been killed by Rusty 1934 at point: 64 135
1445971139.3814	rat 1020 has been spawned at point: 21 207
1445971139.3821	rat 1021 has been spawned at point: 19 209
1445971139.3825	rat 1022 has been spawned at point: 16 209
1445971139.3829	rat 1023 has been spawned at point: 21 212
1445971139.3833	rat 1024 has been spawned at point: 16 211
1445971139.3838	rat 1025 has been spawned at point: 11 207
1445971139.3842	rat 1026 has been spawned at point: 17 210
1445971139.3847	bat 1180 has been spawned at point: 43 207
1445971139.3851	bat 1181 has been spawned at point: 47 207
1445971139.3857	bat 1182 has been spawned at point: 48 207
1445971139.3861	bat 1183 has been spawned at point: 45 208
1445971139.3866	bat 1184 has been spawned at point: 43 215
1445971139.3871	bat 1185 has been spawned at point: 47 212
1445971139.3876	bat 1280 has been spawned at point: 41 220
1445971139.3881	bat 1281 has been spawned at point: 32 219
1445971139.3885	bat 1282 has been spawned at point: 32 220
1445971139.3889	bat 1283 has been spawned at point: 42 220
1445971139.3894	bat 1284 has been spawned at point: 51 225
1445971139.3898	bat 1285 has been spawned at point: 31 227
1445971139.3903	bat 1380 has been spawned at point: 13 224
1445971139.3907	bat 1381 has been spawned at point: 13 223
1445971139.391	bat 1382 has been spawned at point: 7 226
1445971139.3914	bat 1383 has been spawned at point: 6 223
1445971139.3918	bat 1384 has been spawned at point: 7 223
1445971139.3922	bat 1385 has been spawned at point: 22 223
1445971139.3927	goblin 1540 has been spawned at point: 47 276
1445971139.3931	goblin 1541 has been spawned at point: 54 274
1445971139.3935	goblin 1542 has been spawned at point: 53 272
1445971139.3939	goblin 1543 has been spawned at point: 53 274
1445971139.3943	goblin 1544 has been spawned at point: 54 275
1445971139.3947	goblin 1545 has been spawned at point: 49 273
1445971139.3951	goblin 1546 has been spawned at point: 55 273
1445971139.3956	goblin 1547 has been spawned at point: 55 275
1445971139.396	goblin 1548 has been spawned at point: 50 272
1445971139.3965	goblin 1549 has been spawned at point: 56 271
1445971139.3969	goblin 15410 has been spawned at point: 56 274
1445971139.3973	goblin 15411 has been spawned at point: 56 275
1445971139.3977	goblin 15412 has been spawned at point: 52 276
1445971139.3981	goblin 15413 has been spawned at point: 47 274
1445971139.3985	goblin 15414 has been spawned at point: 55 276
1445971139.399	goblin 1640 has been spawned at point: 51 263
1445971139.3994	goblin 1641 has been spawned at point: 53 263
1445971139.3999	goblin 1642 has been spawned at point: 49 263
1445971139.4003	goblin 1643 has been spawned at point: 53 262
1445971139.4007	goblin 1644 has been spawned at point: 56 258
1445971139.4011	goblin 1645 has been spawned at point: 54 263
1445971139.4016	goblin 1646 has been spawned at point: 55 258
1445971139.402	goblin 1647 has been spawned at point: 52 262
1445971139.4024	goblin 1648 has been spawned at point: 49 258
1445971139.4028	goblin 1649 has been spawned at point: 55 258
1445971139.4032	goblin 16410 has been spawned at point: 56 263
1445971139.4037	goblin 16411 has been spawned at point: 55 260
1445971139.4041	goblin 16412 has been spawned at point: 55 263
1445971139.4046	goblin 16413 has been spawned at point: 53 263
1445971139.405	goblin 16414 has been spawned at point: 54 262
1445971139.4054	rat 1720 has been spawned at point: 13 252
1445971139.4058	rat 1721 has been spawned at point: 10 251
1445971139.4062	rat 1722 has been spawned at point: 15 251
1445971139.4066	rat 1723 has been spawned at point: 7 243
1445971139.4069	rat 1724 has been spawned at point: 13 247
1445971139.4073	rat 1725 has been spawned at point: 13 248
1445971139.4077	rat 1726 has been spawned at point: 15 244
1445971139.4081	rat 1820 has been spawned at point: 75 224
1445971139.4085	rat 1821 has been spawned at point: 73 224
1445971139.4089	rat 1822 has been spawned at point: 69 223
1445971139.4093	rat 1823 has been spawned at point: 70 222
1445971139.4097	rat 1824 has been spawned at point: 70 227
1445971139.4102	rat 1825 has been spawned at point: 71 226
1445971139.4106	rat 1826 has been spawned at point: 73 228
1445971139.411	crab 1970 has been spawned at point: 23 290
1445971139.4115	crab 1971 has been spawned at point: 24 297
1445971139.412	crab 1972 has been spawned at point: 19 298
1445971139.4124	crab 1973 has been spawned at point: 8 292
